Date,Adj Close,Log Returns
2020-09-16,10974.905273,1.6347532374802058
2020-09-17,10948.990234,-0.23640918249681642
2020-09-18,10944.585938,-0.04023368338559526
2020-09-19,11094.34668,1.3590771365320733
2020-09-20,10938.271484,-1.416788559254306
2020-09-21,10462.259766,-4.449331075792468
2020-09-22,10538.459961,0.7256944562161403
2020-09-23,10225.864258,-3.011119631375316
2020-09-24,10745.548828,4.957138394779905
2020-09-25,10702.290039,-0.40338654096954685
2020-09-26,10754.4375,0.4860719191908885
2020-09-27,10774.426758,0.1856973364188071
2020-09-28,10721.327148,-0.494048436156007
2020-09-29,10848.830078,1.182229816095397
2020-09-30,10787.618164,-0.5658237121625019
2020-10-01,10623.330078,-1.5346476809954788
2020-10-02,10585.164063,-0.35991292871254715
2020-10-03,10565.493164,-0.18600750284456458
2020-10-04,10684.428711,1.1194091880301793
2020-10-05,10804.000977,1.112910546639815
2020-10-06,10621.664063,-1.7020831389601154
2020-10-07,10679.136719,0.5396303740461029
2020-10-08,10923.62793,2.263614445253255
2020-10-09,11079.46582,1.4165325802377198
2020-10-10,11296.361328,1.9387198525824718
2020-10-11,11384.181641,0.7744148984008034
2020-10-12,11555.363281,1.4924866047052607
2020-10-13,11425.899414,-1.1267025514701037
2020-10-14,11429.506836,0.03156734114019945
2020-10-15,11495.349609,0.5744241339546826
2020-10-16,11322.123047,-1.5183968247134219
2020-10-17,11358.101563,0.31726798828793856
2020-10-18,11483.359375,1.0967693173893753
2020-10-19,11742.037109,2.2276341433126983
2020-10-20,11916.334961,1.473482664243079
2020-10-21,12823.689453,7.338405429087698
2020-10-22,12965.891602,1.1027987610286563
2020-10-23,12931.539063,-0.26529704504555396
2020-10-24,13108.0625,1.3558282811119962
2020-10-25,13031.173828,-0.5883025257104796
2020-10-26,13075.248047,0.33765072122461837
2020-10-27,13654.21875,4.332755895309352
2020-10-28,13271.285156,-2.844584943729315
2020-10-29,13437.882813,1.2475103514692594
2020-10-30,13546.522461,0.8052075550713867
2020-10-31,13780.995117,1.7160608122411047
2020-11-01,13737.109375,-0.3189593179918082
2020-11-02,13550.489258,-1.3678230109281677
2020-11-03,13950.300781,2.9078415121616743
2020-11-04,14133.707031,1.3061444695951205
2020-11-05,15579.848633,9.741581083396717
2020-11-06,15565.880859,-0.08969303441739254
2020-11-07,14833.753906,-4.817614126706014
2020-11-08,15479.567383,4.261566762081237
2020-11-09,15332.31543,-0.9558200319031916
2020-11-10,15290.902344,-0.2704687113646988
2020-11-11,15701.339844,2.6488015591388065
2020-11-12,16276.34375,3.5966700875340853
2020-11-13,16317.808594,0.2544313221036249
2020-11-14,16068.138672,-1.5418716410592153
2020-11-15,15955.587891,-0.7029240910371486
2020-11-16,16716.111328,4.656389865943216
2020-11-17,17645.40625,5.410247585161634
2020-11-18,17804.005859,0.894799985529906
2020-11-19,17817.089844,0.07346200519773213
2020-11-20,18621.314453,4.414876267744886
2020-11-21,18642.232422,0.11227042485981607
2020-11-22,18370.001953,-1.4710561673258102
2020-11-23,18364.121094,-0.032018507929088794
2020-11-24,19107.464844,3.9680267765032182
2020-11-25,18732.121094,-1.983933237437591
2020-11-26,17150.623047,-8.820525362984325
2020-11-27,17108.402344,-0.24647942487041422
2020-11-28,17717.414063,3.497829331387613
2020-11-29,18177.484375,2.5635704674189426
2020-11-30,19625.835938,7.666315236563036
2020-12-01,18802.998047,-4.283053062125792
2020-12-02,19201.091797,2.0950814137171077
2020-12-03,19445.398438,1.264331606538368
2020-12-04,18699.765625,-3.9099467549945524
2020-12-05,19154.230469,2.40126130889278
2020-12-06,19345.121094,0.9916644389769721
2020-12-07,19191.630859,-0.7965956593780483
2020-12-08,18321.144531,-4.641845955035045
2020-12-09,18553.916016,1.2625041063435432
2020-12-10,18264.992188,-1.5694640213642184
2020-12-11,18058.904297,-1.134735655060438
2020-12-12,18803.65625,4.041245631653726
2020-12-13,19142.382813,1.7853539853404974
2020-12-14,19246.644531,0.5431863298869263
2020-12-15,19417.076172,0.8816158496630353
2020-12-16,21310.597656,9.305159755860918
2020-12-17,22805.162109,6.778242710603628
2020-12-18,23137.960938,1.448768076337714
2020-12-19,23869.832031,3.1140804114757215
2020-12-20,23477.294922,-1.6581622929819078
2020-12-21,22803.082031,-2.913807694861462
2020-12-22,23783.029297,4.207656796199771
2020-12-23,23241.345703,-2.3039436673643863
2020-12-24,23735.949219,2.105790866630418
2020-12-25,24664.791016,3.8386018175250376
2020-12-26,26437.037109,6.938918602079286
2020-12-27,26272.294922,-0.6250988851181329
2020-12-28,27084.808594,3.045804329871347
2020-12-29,27362.4375,1.0198176477045777
2020-12-30,28840.953125,5.262518188935121
2020-12-31,29001.720703,0.5558802224742816
