Date,Adj Close,Log Returns
2020-11-09,32.751701,2.6305317154573076
2020-11-10,33.064465,0.9504241080924238
2020-11-11,33.32835,0.7949245399039441
2020-11-12,32.839664,-1.4771333036948089
2020-11-13,33.29903,1.3891214326213013
2020-11-16,33.729076,1.283198725406247
2020-11-17,33.68998,-0.115979091675168
2020-11-18,33.543373,-0.4361145943950049
2020-11-19,33.73885,0.5810674537486896
2020-11-20,33.86591,0.37589113431336807
2020-11-23,33.895229,0.08653633118426605
2020-11-24,34.403461,1.4882902764743946
2020-11-25,34.344818,-0.1706021301956243
2020-11-27,34.569614,0.65239396389256
2020-11-30,33.836586,-2.143244499673288
2020-12-01,34.579391,2.171522564021876
2020-12-02,34.638031,0.16943715132615272
2020-12-03,34.765087,0.3661395787456811
2020-12-04,35.097393,0.9513218144384248
2020-12-07,34.862823,-0.6705836328922333
2020-12-08,34.931244,0.19606543896767561
2020-12-09,35.00943,0.22357815015953025
2020-12-10,35.078838,0.19805888965347937
2020-12-11,34.959858,-0.3397553673829128
2020-12-14,34.979687,0.05670325859652792
2020-12-15,35.366367,1.0993762197228039
2020-12-16,35.455601,0.25199538996403964
2020-12-17,35.683647,0.6411278936839092
2020-12-18,35.515091,-0.4734811869750114
2020-12-21,35.059006,-1.292517705053547
2020-12-22,34.949944,-0.31156613040243325
2020-12-23,35.336624,1.1003066793355343
2020-12-24,35.396114,0.16821069199149222
2020-12-28,35.643986,0.69783968745974
2020-12-29,35.891857,0.6930008275709052
2020-12-30,35.951344,0.16560234724181117
2020-12-31,35.703472,-0.6918529766943381
